id,accX,accY,accZ,gyroX,gyroY,gyroZ,timestamp
bc5853ed-03ad-4ef6-a100-aaff67985049,0.85,-0.03,0.69,,,,2024-03-22 16:02:08.093
bc5f205a-642f-4758-a002-46547a8135ac,0.08,0.15,0.04,,,,2024-03-22 16:02:29.737
bc67236b-63b0-4ddb-8817-42ce3ac1ab58,0.23,0.06,1.0,,,,2024-03-22 16:01:24.036
bc67bb36-99e7-4a9c-8ba9-e8c3b8b86cec,-0.14,0.75,0.03,,,,2024-03-22 16:05:43.053
bc68261e-fbd7-4435-af5d-a0ed37e9e4f6,0.59,-0.56,-0.63,,,,2024-03-22 16:02:59.706
bc68e8c5-74e1-4fc9-815b-cf5d97e5198d,0.56,-0.11,0.68,,,,2024-03-22 16:05:08.767
bc70240c-a8e3-424a-acff-c94e228af658,1.15,0.95,0.39,,,,2024-03-22 15:59:54.037
bc7217c8-4acc-44fe-a44a-6066645e3892,-0.31,0.83,0.29,,,,2024-03-22 16:01:14.000
bc78e40f-2e46-4b7c-8650-b84c081d0e06,-0.04,1.06,0.11,,,,2024-03-22 16:02:15.652
bc7ada52-afb9-4676-b157-1c676bd8ebb9,0.21,0.84,-0.42,,,,2024-03-22 16:03:20.131
bc7b046e-17ad-4aa9-8bba-8b445380339b,1.16,1.12,-0.48,,,,2024-03-22 16:00:06.723
bc80eb34-6ba2-48d8-9c24-1972153a1853,0.61,0.09,0.56,,,,2024-03-22 16:00:46.859
bc827b33-03b2-44b4-89ad-d6a6bb14380e,-3.92,1.22,-1.16,,,,2024-03-22 16:01:20.257
bc847e40-ab9d-44d9-b992-74239988fd31,-3.47,-3.36,2.69,,,,2024-03-22 16:03:55.781
bc8521f5-78b3-460e-a5ea-a2ba0282cda1,-0.81,0.35,0.46,,,,2024-03-22 16:05:53.047
bc85be9b-9e07-4a84-88da-d07f0ceeef74,0.13,2.84,0.21,,,,2024-03-22 16:05:40.221
bc89186e-682b-4f67-b238-ff3ef387f8b1,0.19,0.14,1.14,,,,2024-03-22 16:00:59.821
bc899033-4b72-4889-972a-66491af9647c,-0.66,0.86,0.42,,,,2024-03-22 16:05:57.009
bc8b9e15-ebdc-43cb-8a0e-6e02b484df8d,0.03,1.17,0.06,,,,2024-03-22 16:03:25.349
bc8fa2fe-7dfa-4dc4-a710-e4286a4349a6,0.08,2.89,0.63,,,,2024-03-22 16:02:29.235
bc9148b5-766b-47de-8fc4-157505139033,-0.09,1.06,-0.02,,,,2024-03-22 16:03:31.613
bc917af0-0fb6-4ce4-8bf6-8c17987b3b41,3.79,2.23,2.2,,,,2024-03-22 16:01:55.569
bc958d5b-b1ef-45a9-a852-116516de79a6,2.08,1.39,0.34,,,,2024-03-22 15:59:50.421
bc95fd6a-c353-46b2-aa50-335c242bc2e0,4.23,-2.37,0.73,,,,2024-03-22 16:03:45.791
bc9673c4-fd22-4e7d-af7c-600b35112a7a,-0.13,1.0,0.04,,,,2024-03-22 16:00:23.280
bc9728fb-34e7-4f1f-bf3a-55e553146a45,-0.24,-0.02,0.0,,,,2024-03-22 16:04:49.851
bc97307b-c14a-4bf5-b587-cc8466e7326d,-6.09,-12.52,-0.71,,,,2024-03-22 16:01:45.626
bc97d9a1-d019-4050-bf64-a38d1ce825f2,1.04,0.01,-0.14,,,,2024-03-22 16:01:33.749
bc980438-f0cd-46e9-96d1-f5138a8da951,1.25,-3.18,-2.54,,,,2024-03-22 16:01:48.334
bc9a204a-0918-4a90-9f32-628e927af6cb,0.78,0.73,-0.08,,,,2024-03-22 16:04:33.353
bc9f1b70-a439-479b-a549-3f32a85fcdc9,-0.16,0.98,0.01,,,,2024-03-22 16:00:22.613
bca084f6-3e95-47e2-a450-f2c6e7f41e58,0.52,0.68,0.62,,,,2024-03-22 16:04:41.632
bca2ea49-1928-4854-802f-c672c1116c81,-2.68,1.51,1.45,,,,2024-03-22 16:05:46.518
bca2f2d3-fba6-46da-bd3a-e0d72aae9c26,-0.62,12.85,-8.71,,,,2024-03-22 16:01:06.707
bca644d2-b32f-4c91-8ad0-4b9457e89491,-0.28,0.23,-0.44,,,,2024-03-22 16:00:52.130
bcabefd5-4ae7-46be-ae2c-97124d608f4e,0.06,0.99,0.07,,,,2024-03-22 16:04:07.163
bcad4ef5-b2d4-4ff3-8546-9911ced1d5b7,9.1,-5.08,-1.71,,,,2024-03-22 16:03:14.830
bcb0cfc9-7652-4106-84ce-acc9076a7cc5,-0.12,1.0,0.06,,,,2024-03-22 16:02:23.214
bcb2073b-c6c9-4925-b517-82cb6271e0c4,0.83,0.58,-0.65,,,,2024-03-22 16:03:19.097
bcb3ef54-1a96-4383-aa80-1b3b4a4fca90,1.63,-0.23,-0.35,,,,2024-03-22 16:04:30.508
bcb8a018-1286-4f54-994f-5493a7e367d6,-0.8,1.31,0.29,,,,2024-03-22 16:02:01.749
bcb8ac78-03ea-47f9-b359-06fca420d2f3,0.38,0.31,1.22,,,,2024-03-22 16:00:59.863
bcba9ad8-84ff-4fec-898a-dc412bdfabe8,0.4,0.84,0.23,,,,2024-03-22 16:04:40.866
bcbca20f-5f7c-4017-ac74-374529a50050,0.11,0.29,-1.22,,,,2024-03-22 16:01:22.185
bccbdbe7-b1c1-4a15-8aad-ef525e7c5780,-1.16,-0.54,0.07,,,,2024-03-22 16:06:05.235
bcce1f4c-0822-42f7-b440-00c2fc25b4f4,0.09,0.44,0.2,,,,2024-03-22 16:00:48.344
bccfaec6-c691-48e9-82c5-d011a8c3e2f4,1.42,-0.12,5.58,,,,2024-03-22 16:01:34.258
bcd579ca-dc60-4364-b4ee-1771579c2a3c,-0.6,0.39,0.61,,,,2024-03-22 16:05:54.484
bcd63dd2-0f9d-491e-99dc-c37a9867faf8,0.67,0.46,-0.45,,,,2024-03-22 16:04:46.804
bcda1016-fad2-422e-a93e-93a30431a992,0.31,0.61,0.78,,,,2024-03-22 15:59:45.297
bcdcaf97-9d3b-46d4-ad28-1905f81e4aef,-0.19,-0.04,0.22,,,,2024-03-22 16:05:12.312
bcdf7231-698f-498c-b3d5-e0b233941c0e,5.18,1.34,-1.87,,,,2024-03-22 16:03:15.417
bce4b665-8a77-4135-80ca-4715f3da5ba6,0.62,0.55,-1.0,,,,2024-03-22 16:00:16.437
bce65475-9dc0-40af-b6e5-41ac14924015,-0.07,1.64,1.66,,,,2024-03-22 16:03:03.717
bce80e3d-a8cf-4424-8079-caab097af880,-0.02,0.96,0.04,,,,2024-03-22 16:04:08.642
bcea93fc-5700-49dc-88e3-a8ec096c3263,0.02,-1.38,-0.46,,,,2024-03-22 16:04:31.373
bceba44b-89ad-46cd-a893-f51b92552ce2,-0.47,0.89,0.15,,,,2024-03-22 16:01:13.902
bcebb077-4a05-4218-b45d-1b97de32f64d,0.2,0.19,0.96,,,,2024-03-22 16:00:59.554
bcec60bd-3b1a-4af1-a1ec-56a2cbd2b610,-5.78,-8.29,-4.73,,,,2024-03-22 16:02:41.967
bcf1c26a-8491-4807-b7f1-a73db6e1ad26,6.64,0.63,-9.81,,,,2024-03-22 16:02:51.019
bcf237bd-2eeb-423a-af65-db9edb9ed48a,1.0,0.65,0.18,,,,2024-03-22 16:02:12.178
bcf5acac-33d6-4150-9f6c-931530260577,0.49,-2.27,-0.06,,,,2024-03-22 16:02:01.521
bcf7ce0c-bb17-45c1-aebc-930146ec766a,1.24,0.09,1.56,,,,2024-03-22 16:00:01.671
bcf9d69b-569a-43c5-ac38-989226d59b28,0.03,1.05,0.06,,,,2024-03-22 16:03:23.256
bcff4514-3b79-4a3b-9435-8cf0085001c0,0.69,-0.35,-0.68,,,,2024-03-22 16:03:10.552
bd038097-72e4-411e-8272-03e465ff3ac5,0.21,0.97,0.34,,,,2024-03-22 15:59:46.251
bd040e42-e9b1-4467-9a52-e70ab84a202c,0.07,0.03,0.49,,,,2024-03-22 16:05:03.988
bd04870d-70b6-4c80-8acc-316aafdbd86c,0.6,0.76,-0.75,,,,2024-03-22 16:02:57.275
bd04e482-04b3-4c3d-a9d3-c7fa946a5fee,-0.68,-0.29,-0.29,,,,2024-03-22 16:06:04.245
bd0bb42a-4a56-4982-9c23-87c5220a534a,0.38,0.76,0.51,,,,2024-03-22 16:02:11.649
bd0d95fe-5e46-44b7-832b-3adff7f688b7,0.49,0.9,-0.69,,,,2024-03-22 16:04:46.220
bd114a3c-f993-4c8e-bd71-afe0e3a7eddc,-0.68,0.72,0.2,,,,2024-03-22 16:05:49.801
bd174b77-d193-42f0-8539-df6fb733e4c1,0.0,0.02,0.02,,,,2024-03-22 16:03:25.845
bd19ee93-c036-4514-ade6-7b5db32eb15e,0.55,-0.63,1.74,,,,2024-03-22 16:00:44.527
bd1a6c4c-0da1-483e-8a4f-a39346ea14c3,0.96,-1.27,-0.95,,,,2024-03-22 16:05:46.426
bd1b63e8-1503-4eeb-9aa1-20f8314c52bf,0.46,-0.12,0.33,,,,2024-03-22 16:05:02.275
bd1bb4a5-1015-46ac-bbcd-d22db41aefd7,-0.06,0.95,0.04,,,,2024-03-22 16:00:19.458
bd1e361a-1cda-481e-baff-27262aeae65e,-0.56,0.87,0.48,,,,2024-03-22 16:05:56.917
bd1f13e5-6509-4964-a70e-20b7dd4e2e95,0.25,2.33,0.03,,,,2024-03-22 16:05:34.135
bd1fa83f-b49d-4d53-a4d2-32ba0f7f696e,1.75,1.95,-0.32,,,,2024-03-22 16:05:39.094
bd224eed-ee5c-43f8-b076-7d2ca0d16cc7,0.58,-0.54,-0.34,,,,2024-03-22 16:02:58.935
bd26ae2b-13d6-479a-b2e1-89fd585324b3,0.54,0.67,-0.29,,,,2024-03-22 16:00:16.765
bd27a282-356a-4c0b-bae6-5ae646a6e9c5,-2.07,-0.68,3.15,,,,2024-03-22 16:01:49.003
bd28e819-9cdb-491a-ada1-7e1f50054493,0.35,0.63,0.82,,,,2024-03-22 16:04:34.292
bd30100b-3425-4b67-946a-4aecc268ca49,-0.1,-0.22,0.09,,,,2024-03-22 16:05:05.022
bd3028dd-c1a8-4355-a69b-56b5f9eb8326,0.21,0.12,0.01,,,,2024-03-22 16:00:55.508
bd327906-2a92-4ed1-b42e-54ff56a563c1,0.22,0.51,-0.13,,,,2024-03-22 16:01:05.414
bd32bba7-22e1-4aa7-b41e-bc203b90f504,-0.18,0.04,-0.03,,,,2024-03-22 16:04:49.455
bd34e0c0-2549-4a04-a153-483fd06d6c55,0.03,1.04,0.0,,,,2024-03-22 16:02:16.271
bd361243-3336-47ec-9cdc-13d35b1005a9,-1.89,-4.14,-1.18,,,,2024-03-22 16:02:39.004
bd371a13-db7e-4f67-a2ea-323ac135c8b5,-1.32,6.12,-5.35,,,,2024-03-22 16:02:52.862
bd3b78ed-d50f-40e7-891d-3c26049d2e3a,-1.4,-3.29,7.07,,,,2024-03-22 16:04:21.013
bd41ad94-5813-4723-95f0-77eb2581f9b2,-0.08,-0.62,1.07,,,,2024-03-22 16:02:50.253
bd472b8c-d7f0-4733-a985-ded7213cad0b,-0.68,-4.07,0.43,,,,2024-03-22 16:01:56.397
bd49dbdb-fa23-4e1b-aae7-26587f3cbfdb,-0.69,0.69,-0.98,,,,2024-03-22 16:05:44.488
bd4b281d-5200-411e-8939-d79614617c7a,0.41,-0.19,-0.96,,,,2024-03-22 16:01:36.276
bd4bbff4-8f46-44e9-9975-892a09127f35,0.29,1.67,0.64,,,,2024-03-22 16:05:30.681
bd4e4e5c-01e6-40ce-9597-76827d356fe0,0.22,0.14,1.06,,,,2024-03-22 16:04:36.589
bd4e7304-4792-4797-8b71-0e29e40cbfcc,-0.06,-0.03,-0.19,,,,2024-03-22 16:00:53.978
bd518ac0-8fe7-4e21-a0aa-0cdd3dcd9e0b,-0.38,0.97,0.09,,,,2024-03-22 16:04:06.803
bd58716d-8792-4a87-8f1e-31abdbc267d1,-0.55,-4.13,-1.05,,,,2024-03-22 16:04:27.500
bd5e0b28-53f3-4f59-bb21-8ca572267da5,-0.02,1.31,0.38,,,,2024-03-22 16:00:09.569
bd60c3bf-44fd-494e-a2ea-bed8d1591585,-0.39,-0.07,1.85,,,,2024-03-22 16:01:08.637
bd620add-2bea-42aa-a54d-c13f73bd1f18,0.49,-0.34,-0.98,,,,2024-03-22 16:03:03.442
bd6390f3-b31f-46fd-a09e-94523128cd5f,-0.99,2.6,-0.58,,,,2024-03-22 16:01:06.177
bd65819e-90ce-4a75-9ced-752ca699553e,0.69,0.07,0.25,,,,2024-03-22 16:05:21.905
bd6e690f-d62a-4574-99bf-35cdde01bdd2,0.68,0.42,0.28,,,,2024-03-22 16:05:18.163
bd71467b-2225-404c-b53b-10b12193b33e,0.09,0.79,-0.8,,,,2024-03-22 16:00:36.873
bd717c6b-fd2b-4527-aa90-6fb013c26b7e,-0.02,1.19,0.11,,,,2024-03-22 16:05:42.966
bd720b2d-c69e-469b-869f-65eca0fe48b4,-0.33,-1.99,-0.94,,,,2024-03-22 16:04:38.031
bd742a69-bd28-44d9-afe0-ba168bc2cd0d,-0.3,0.92,-0.01,,,,2024-03-22 16:00:29.494
bd759d6a-5845-4317-8f13-dfc29a70e972,0.95,-0.61,0.93,,,,2024-03-22 16:02:30.097
bd75f064-eacc-4ce0-b82c-470cdafcdde5,0.46,1.73,-0.02,,,,2024-03-22 15:59:49.982
bd79552c-5e63-4b42-8ded-63cde0af4dc7,0.01,0.41,0.79,,,,2024-03-22 16:00:04.603
bd797d7d-a970-4338-b350-8f29f8c135ff,0.05,1.04,0.01,,,,2024-03-22 16:00:17.522
bd7c3fa9-6e06-44ac-856a-0d8f4e131508,0.7,-0.51,-0.36,,,,2024-03-22 16:03:03.080
bd831c86-92de-4271-9c05-04edf5a59980,-0.05,1.52,-0.37,,,,2024-03-22 16:04:10.307
bd83b2cb-5744-4053-9016-81683cb2e810,-0.63,0.66,-0.09,,,,2024-03-22 16:01:10.939
bd8402ca-8368-469a-a7d9-0694b5ecaab0,0.54,1.09,-0.23,,,,2024-03-22 16:00:38.444
bd84c2d4-c8ce-4c5f-8417-b38655a5a2c8,-1.52,-0.32,-0.75,,,,2024-03-22 16:06:01.770
bd862ce9-37c7-448c-b3c7-a46eea920abf,0.2,-1.66,1.29,,,,2024-03-22 16:01:47.654
bd86c223-fe84-4220-abca-651eea5c5992,0.36,-2.77,-3.55,,,,2024-03-22 16:04:17.919
bd88b4ac-0600-4bbc-a9ab-509a93541345,1.07,-0.55,0.41,,,,2024-03-22 16:01:55.707
bd88fa4b-d1ac-48be-8d90-f128f46315f1,3.23,-1.1,-7.22,,,,2024-03-22 16:04:21.152
bd89fb4e-27df-4944-a8b8-deafa05c1c23,-0.03,0.92,0.18,,,,2024-03-22 16:02:13.626
bd8c016c-695f-447f-bb59-4ee223baddd5,-0.08,0.16,-0.98,,,,2024-03-22 16:01:33.028
bd8c8247-088e-43db-8d1a-1cf615b47fe1,0.56,0.68,-0.04,,,,2024-03-22 16:05:59.877
bd900cc8-fc58-4a9b-9956-6e8307ee1a3c,-0.0,0.93,-0.47,,,,2024-03-22 16:03:21.979
bd938ff7-7c72-43a5-a828-67938de5b4e7,-0.5,2.33,9.02,,,,2024-03-22 16:02:06.648
bd93a647-4e16-4b97-8c06-a29da7469c49,0.04,1.02,0.05,,,,2024-03-22 16:00:23.953
bd96fc98-0761-481e-ba89-37f80751f925,0.06,-0.14,-0.1,,,,2024-03-22 16:05:45.215
bd9704ca-cf8d-41b5-9e52-1ecdc823c317,-0.36,1.24,-0.46,,,,2024-03-22 16:01:52.828
bd9a0a17-7172-40f5-b6bd-bec66cb3e869,2.34,-0.78,2.26,,,,2024-03-22 16:04:15.305
bd9a86ef-eb27-43b1-8496-49833ce34a90,2.57,5.92,-9.11,,,,2024-03-22 16:02:52.053
bd9b1a29-3c7b-4c9c-bb9e-7d9c6a5083cb,0.09,1.03,0.7,,,,2024-03-22 16:04:44.861
bd9b8f1f-2fba-4e1c-bdb4-a0badda30519,5.05,-5.94,2.64,,,,2024-03-22 16:03:44.701
bd9f1bc3-8215-4814-a9d0-74f32560e4f4,-0.15,0.83,0.93,,,,2024-03-22 16:02:05.921
bda0961e-0aa4-48ed-a7d0-964398fefaa6,-0.12,0.33,-0.22,,,,2024-03-22 16:00:08.650
bda0e962-460c-4c1d-ae1c-c201bff3367a,0.83,-0.63,-0.2,,,,2024-03-22 15:59:52.198
bda2c04b-ebf8-40be-9e18-e848139267c9,-0.21,1.62,1.39,,,,2024-03-22 16:02:05.979
bdaa2bdc-bd14-43c8-bc3e-b6a43ed67229,0.02,0.99,0.06,,,,2024-03-22 16:03:25.487
bdacfadf-3263-4c91-9a3c-e407a70f6cae,0.11,1.59,-0.38,,,,2024-03-22 16:01:40.011
bdada49a-c9b6-4a17-b1f8-9ac913d39f12,0.17,0.74,-0.56,,,,2024-03-22 16:00:37.232
bdae5e04-8a8e-45a7-a72d-9d252dd954d3,0.13,0.67,0.04,,,,2024-03-22 16:04:48.682
bdb19ef8-dbde-4ac6-92f3-99ff214c0527,0.01,0.98,0.07,,,,2024-03-22 16:02:16.910
bdb1fec9-6359-4869-b557-6dc795060b22,-0.09,0.94,0.04,,,,2024-03-22 16:00:18.242
bdb2026b-855c-41e3-9cbc-7549af5fe215,0.15,0.73,0.77,,,,2024-03-22 16:00:55.282
bdb70f20-3f1e-429a-bdc1-3235703af223,-1.62,-0.87,-0.13,,,,2024-03-22 16:06:00.334
bdba6ccf-c3e9-45be-85dc-61051a7c27cc,0.55,1.34,-0.14,,,,2024-03-22 16:03:43.616
bdbbbbb2-4537-46bc-b09d-0d473e998639,0.05,-0.12,-0.06,,,,2024-03-22 16:05:02.993
bdbcd691-7786-471a-9dd1-543a92922839,0.27,0.89,0.66,,,,2024-03-22 16:02:35.989
bdbce9ac-2a19-471e-af53-9b4a4a473a6e,0.72,-1.16,0.8,,,,2024-03-22 16:03:47.996
bdbd8d44-62db-448d-8dd4-3fa45f550f8b,-0.04,1.13,0.09,,,,2024-03-22 16:00:19.320
bdbf71b9-a905-47f5-8954-fe858814e8ab,0.01,0.94,0.23,,,,2024-03-22 16:02:21.959
bdc1ce85-7f5c-430f-8986-a32d1c682739,-0.56,-1.49,-0.02,,,,2024-03-22 16:02:40.887
bdc1ffd0-ca35-4840-9b47-b87afb8c2f8d,-2.44,-5.35,1.76,,,,2024-03-22 16:03:58.072
bdc6294e-6197-4c52-bda8-cdab2fa62c86,0.7,0.36,0.83,,,,2024-03-22 16:00:47.358
bdca8752-7878-4a18-b8e2-ef1a136a1047,-0.86,0.27,-0.26,,,,2024-03-22 16:01:07.512
bdca930c-06c3-4c55-947e-32e1af774ab5,-0.09,-0.0,0.32,,,,2024-03-22 16:05:00.846
bdcf5a07-259d-4dc1-93ff-24bb25ecaac5,0.47,7.4,0.27,,,,2024-03-22 16:03:37.951
bdd065e4-3e18-42c7-99ef-24baa46e9d63,-0.28,0.21,-0.78,,,,2024-03-22 16:04:55.848
bdd08df3-7303-43e9-80d4-b48b79085348,-0.06,0.99,-0.05,,,,2024-03-22 16:00:32.870
bdd11141-ad22-4a55-a42f-b31dde057c39,0.71,-0.51,-0.35,,,,2024-03-22 16:03:03.085
bdd2150c-94bb-4038-9093-9e2d39c993ce,-0.5,-0.12,0.8,,,,2024-03-22 16:05:14.877
bdd27a70-3a3a-4040-a305-ead83feefe0b,-0.68,0.35,0.37,,,,2024-03-22 16:05:52.508
bdd31206-6a55-4259-8431-636576f7c7ad,-0.7,1.62,0.95,,,,2024-03-22 16:02:04.347
bdd352c8-c260-4fdc-9a62-09b975bf2385,0.2,0.04,0.05,,,,2024-03-22 16:04:56.120
bdd52083-2182-46f4-9d2b-7054f8f5dab4,0.31,0.74,-0.65,,,,2024-03-22 16:05:36.619
bdd61848-37b0-4284-a4d0-28ac42fda413,1.2,-2.67,-0.72,,,,2024-03-22 16:03:05.641
bdd6aee2-cf22-4de2-a5f3-851f17c24da0,-0.85,-0.55,-0.1,,,,2024-03-22 16:06:00.652
bddb2f75-10f8-4c13-a45a-0d57d908395a,0.28,-0.12,0.02,,,,2024-03-22 16:05:03.907
bddb64f0-21f7-4207-a74e-af1f484ffb5f,0.26,-1.41,-0.11,,,,2024-03-22 16:01:51.348
bdde9519-f0e3-4357-85a7-630495686f7f,6.38,9.59,9.63,,,,2024-03-22 16:02:19.877
bde380e9-68bb-407c-babc-c73fbce65efa,0.97,-0.01,0.08,,,,2024-03-22 16:01:33.753
bde3c93b-f8b9-49e5-9ed6-4e8cb1123c8b,-0.49,-0.83,0.62,,,,2024-03-22 16:02:39.857
bde5e510-799a-4ce8-8fb4-c915a0332f54,0.01,4.51,0.15,,,,2024-03-22 16:05:40.668
bdecf1dc-8d06-49cd-b6ed-bb8cb32f78d6,0.5,0.37,-0.66,,,,2024-03-22 16:03:09.197
bded2297-c2a3-45ad-bac4-aff0d5ca73b1,0.1,-0.24,0.02,,,,2024-03-22 16:00:47.985
bded83e3-4b36-43fe-a8a3-c767df412036,0.1,0.04,-1.0,,,,2024-03-22 16:01:36.457
bdef663b-bcdb-4e89-b81d-0a4d40165817,0.1,0.03,0.13,,,,2024-03-22 16:05:20.829
bdf02f42-5270-4611-a131-811ca89cf0e7,0.75,-0.54,-0.4,,,,2024-03-22 16:03:03.173
bdf0c366-77f6-479e-9ccf-912858f5a52f,0.07,-0.64,0.63,,,,2024-03-22 16:04:13.737
bdf304b7-2641-4857-915b-ba7875e47d6f,0.29,0.36,0.75,,,,2024-03-22 16:00:45.961
be00de3b-336e-49aa-94c1-6321c538cf73,-0.0,-0.09,0.07,,,,2024-03-22 16:05:03.405
be0722d0-de22-41c6-b8aa-8cb7f40cdba4,0.53,0.14,0.13,,,,2024-03-22 15:59:55.166
be07f78b-a605-40b6-975f-7a076061ed4f,0.49,-0.29,1.24,,,,2024-03-22 16:03:51.593
be0e97bb-fb78-46c5-9935-96d51dd921cf,0.63,-0.12,0.89,,,,2024-03-22 16:01:34.789
be15137d-8e38-4e49-9af6-a03736683be6,0.59,0.88,-0.44,,,,2024-03-22 16:05:59.613
be1b3aa6-a17a-42f1-9ae5-f803aef3bf4d,0.01,1.05,-0.03,,,,2024-03-22 16:03:32.289
be1d0aba-83b6-4463-b290-f2dd71f46891,-1.07,-0.51,-0.05,,,,2024-03-22 16:06:05.154
be1e611d-70e9-4984-b445-473b356fb588,-0.4,-0.16,1.52,,,,2024-03-22 16:01:54.180
be264bfa-4961-4449-b76c-ff27d5eacf32,-0.07,0.98,0.33,,,,2024-03-22 16:00:40.208
be27ce46-095b-4fb4-a692-bc0125e541a5,0.31,0.47,-1.11,,,,2024-03-22 16:02:55.382
be28d802-c7ea-417b-934f-e051cc96332c,0.17,-0.11,-0.09,,,,2024-03-22 16:00:41.962
be29675b-586c-41d9-a535-50271e2988a6,0.39,-0.27,-0.86,,,,2024-03-22 16:03:10.862
be298ddf-6e18-4fa5-9e62-897c47c91805,-0.11,0.09,0.13,,,,2024-03-22 16:05:26.491
be29f15d-0627-474e-87ed-8bf720366cd3,0.79,0.67,1.08,,,,2024-03-22 16:04:32.721
be2d4815-2241-4b05-be0c-541a2533095e,3.66,-3.95,-0.27,,,,2024-03-22 16:03:44.029
be2eb106-86e8-4ff2-94bb-b45e51731f7d,0.4,-0.09,0.17,,,,2024-03-22 16:05:03.910
be2f598f-6dbf-4aa7-be74-4c32a0c2be4c,0.89,0.35,0.62,,,,2024-03-22 16:00:46.367
be2f856d-1667-46fc-a218-fee57835defb,-0.23,-0.36,-0.13,,,,2024-03-22 16:01:50.184
be3076c7-b180-4c7b-8e56-b248c076154d,0.17,0.61,0.25,,,,2024-03-22 16:02:10.600
be315239-67a3-4e81-837b-536b4bddf978,-0.59,0.49,0.63,,,,2024-03-22 16:05:55.782
be370f8f-55da-4402-9a01-e414f2f2fe33,0.03,0.15,0.95,,,,2024-03-22 16:04:58.949
be3c4109-1f66-4148-971e-b143b4a05190,-0.95,0.3,0.67,,,,2024-03-22 16:02:01.653
be402760-3acc-435c-8d27-a9ca29d58147,-2.18,0.58,3.14,,,,2024-03-22 16:03:37.507
be41d586-8238-45f4-b99b-32d94d3fa758,1.0,2.44,1.87,,,,2024-03-22 16:04:38.573
be47dad8-bfa8-4600-ab6b-aee9735a495b,-0.42,-0.49,0.9,,,,2024-03-22 16:04:35.601
be485e8d-b264-44de-9643-ce3fd5ee4055,0.0,0.04,0.18,,,,2024-03-22 16:05:09.446
be4900b8-dc7c-41e9-a1c5-1c77fed2a4bd,-0.09,-1.82,0.33,,,,2024-03-22 16:01:47.571
be49d325-bf21-4d55-a781-a371f4e11726,0.1,0.73,-0.01,,,,2024-03-22 16:00:32.596
be4d6374-19d6-4304-96b4-c4b066c96bfa,-0.04,0.9,0.07,,,,2024-03-22 16:02:17.457
be4ea5ec-e084-40d0-b050-9e761923ca09,0.12,-0.16,-0.03,,,,2024-03-22 16:05:03.045
be4ec317-8cd4-47b5-9978-67ee8db66582,-0.26,-0.12,-0.02,,,,2024-03-22 16:04:56.524
be5107ca-8c35-44b7-b06d-6561a3923c4c,-0.99,1.09,0.6,,,,2024-03-22 16:02:04.804
be51cc04-37c9-4e73-a59c-0d556d9acb50,0.32,-0.11,0.41,,,,2024-03-22 16:05:01.425
be528915-2b9f-401e-b560-81c3569a8947,0.7,0.35,0.5,,,,2024-03-22 16:04:53.871
be528dd6-b939-4b00-9825-ab8c0f43ce7f,0.78,0.04,-0.94,,,,2024-03-22 16:03:13.970
be593fad-ac78-4f72-b54b-96f0033318bc,-0.03,1.0,0.04,,,,2024-03-22 16:02:14.656
be602130-b5e8-450b-86c5-986cc50c88bb,-5.97,2.93,14.51,,,,2024-03-22 16:05:01.875
be603038-b3a3-46d7-82ca-dd6c011a56ed,0.03,1.2,0.05,,,,2024-03-22 16:03:24.951
be609f1e-03d1-4a6c-be66-a440a163b714,-0.07,0.92,0.06,,,,2024-03-22 16:00:27.780
be6193f0-cc51-45ca-a948-5ec4ffaf7034,0.61,5.23,0.21,,,,2024-03-22 16:04:12.604
be632816-f6d2-4d49-8279-0de9023ecc8a,0.65,4.65,0.27,,,,2024-03-22 16:05:38.065
be66e014-e213-4be9-80d3-248540b54ae0,0.68,-0.59,0.76,,,,2024-03-22 15:59:59.524
be6913c3-5720-4aac-ae28-b104251d5b87,0.28,0.95,-0.22,,,,2024-03-22 16:00:50.196
be6afd67-aec9-4484-b0a6-7247484d1108,0.58,0.37,-0.5,,,,2024-03-22 16:04:46.761
be6c8552-5fa2-48ea-8446-a2afd83ed96e,-0.44,0.14,-0.59,,,,2024-03-22 16:00:05.698
be6ecf75-c94b-4482-bcf5-2298ca3019c1,-0.23,0.97,-0.18,,,,2024-03-22 16:00:21.075
be741218-8da8-445d-bfb4-5cd5088561a3,0.99,-1.42,-6.01,,,,2024-03-22 16:04:18.407
be7447a5-d186-43db-9f04-02035559d41e,-0.18,0.93,-0.44,,,,2024-03-22 16:00:25.623
be74c0e9-bf62-4c88-811b-199da4801ace,5.33,-7.18,0.66,,,,2024-03-22 16:04:16.420
be77e15f-a846-4313-96c0-3f7975f9dc0c,-0.26,0.72,-0.24,,,,2024-03-22 16:01:16.968
be77f0b7-3027-42c7-ab16-40e8baffe09e,-0.85,2.73,-0.88,,,,2024-03-22 16:02:01.830
be78bcaf-b509-416d-9fb9-ad9d95782e94,0.59,0.64,-0.47,,,,2024-03-22 16:00:37.860
be80dd8d-ccfa-40cf-b446-00f407c88b98,-1.01,4.17,1.35,,,,2024-03-22 16:00:09.068
be82147c-349f-4546-b322-646a874d4e1d,0.33,0.5,0.7,,,,2024-03-22 16:00:55.417
be840d45-8aa2-4b2b-b2df-38b0b326c008,0.27,0.72,-0.66,,,,2024-03-22 16:01:36.720
be85c826-3a0f-44af-9907-90f7bff62b14,-0.23,-0.43,-0.21,,,,2024-03-22 16:01:49.682
